"NUM_OC","OC","ARTICULO","CODIGO","DESCRIPCION","UND_MEDIDA","CANTIDAD","CTD_RECIBIDA","CTD_ACEPTADA","CTD_RECHAZADA","PRECIO","IMPORTE","MONEDA","FECHA_CREACION","FECHA_PROMETIDA","AÑO CREACIÓN","AÑO ENTREGA","PROVEEDOR","COMPRADOR","IMPORTADO","ORG_ENVIO","ESTADO","COMENTARIOS","CANCELADA","DIRECCION_ENVIO"
"101680583","101680583","10046151","10046151","INS. BETAHISTINA MK 24 mg TAB (NI-PA-RD)","milu","18","19","19","0","104,800","1,886,400","COP","3/3/2023","3/31/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680584","101680584","10046470","10046470","INS. ESCITALOPRAM MK 20 mg TABC (RD)","milu","4","4","4","0","117,000","468,000","COP","3/3/2023","3/30/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680585","101680585","10045140","10045140","INS. MEMANTINA 10 mg TABC ECU","milu","9","9","9","0","80,600","725,400","COP","3/3/2023","3/22/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680587","101680587","10044890","10044890","INS. FLUOXETINA 20 mg CAP","milu","55","58","58","0","114,000","6,270,000","COP","3/3/2023","3/29/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680588","101680588","10042632","10042632","INS. ESCITALOPRAM MK 20mg TABC ECU","milu","4","4","4","0","103,000","412,000","COP","3/3/2023","3/27/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680589","101680589","10041334","10041334","INS. CARVEDILOL 25 mg TAB RD","milu","6","6","6","0","153,000","918,000","COP","3/3/2023","3/27/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680590","101680590","10040588","10040588","INS BOSENTAN MK 125 mg FCO x 60 TABREC","milu","1","1","1","0","388,000","388,000","COP","3/3/2023","3/27/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680591","101680591","10034935","10034935","INSERTO GEMFIBROZILO MK TAB 600MG EXP","milu","15","16","16","0","72,000","1,080,000","COP","3/3/2023","3/30/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680594","101680594","10040599","10040599","INS LOSARTAN + HCT MK 100 mg/ 25 mg TABC (RD)","milu","0","0","0","0","134,000","0","COP","3/3/2023","4/14/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","Y","AUTOPISTA CALI-JAMUNDI KM 23"
"101680595","101680595","10042868","10042868","INS. CLINDAMICINA MK 300 mg CAP ECU","milu","15","16","16","0","70,000","1,050,000","COP","3/3/2023","4/13/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680597","101680597","10041081","10041081","ETIQ. BISOPROLOL MK 5 mg X 30 TABC","milu","25","26","26","0","59,000","1,475,000","COP","3/3/2023","4/21/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680600","101680600","10040914","10040914","INS. LEVOTIROXINA MK 75 mcg","milu","110","116","116","0","48,700","5,357,000","COP","3/3/2023","4/17/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680602","101680602","10040673","10040673","INS. WARFARINA MK 5 mg","milu","40","42","42","0","65,000","2,600,000","COP","3/3/2023","4/10/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680607","101680607","10040567","10040567","INSERTO TRAMADOL + ACETAMINOFEN MK 37.5/325 mg","milu","25","26","26","0","80,000","2,000,000","COP","3/3/2023","4/10/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680609","101680609","10045754","10045754","INS. ROSUVASTATINA MK 10 mg ECU","milu","6","6","6","0","94,000","564,000","COP","3/3/2023","4/17/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680611","101680611","10045263","10045263","INS. PANTOPRAZOL 40 mg TABLR","milu","22","23","23","0","58,000","1,276,000","COP","3/3/2023","4/13/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680613","101680613","10039732","10039732","INSERTO TERBINAFINA MK 250 mg TABR","milu","13","14","14","0","58,000","754,000","COP","3/3/2023","4/10/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680615","101680615","10039669","10039669","INSERTO FLUNARIZINA 10mg TAB (GT)","milu","4","4","4","0","151,000","604,000","COP","3/3/2023","3/24/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680617","101680617","10039328","10039328","ETIQ. NITAZOXANIDA MK 100mg/5mL PPS x 60mL HN-RD","milu","7","7","7","0","198,000","1,386,000","COP","3/3/2023","4/10/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680618","101680618","10040706","10040706","INS. IBANDRONATO MK 150 mg","milu","4","4","4","0","199,000","796,000","COP","3/3/2023","4/17/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680620","101680620","10043742","10043742","ETQ. AMOXICILINA MK 125 mg/ 5 mL PPS X 45 mL","milu","125","131","131","0","46,600","5,825,000","COP","3/3/2023","3/27/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQT","CLOSED","","N","SYNTOFARMA BOGOTA: carrera 20 N° 166 - 70"
"101680622","101680622","10043736","10043736","INS. AMOXICILINA MK 125 mg/ 5 mL PPS X 45 mL","milu","125","131","131","0","63,000","7,875,000","COP","3/3/2023","3/31/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQT","CLOSED","","N","SYNTOFARMA BOGOTA: carrera 20 N° 166 - 70"
"101680624","101680624","10039485","10039485","INSERTO TRAMADOL 50 mg CAP","milu","15","16","16","0","64,000","960,000","COP","3/3/2023","4/21/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680625","101680625","10044341","10044341","INS. CABERGOLINA MK 0.5 mg TAB CR","milu","6","6","6","0","176,000","1,056,000","COP","3/3/2023","4/14/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680626","101680626","10030618","10030618","INSERTO MIRTAZAPINA 30mg EXP","milu","4","4","4","0","162,000","648,000","COP","3/3/2023","4/13/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680628","101680628","10028447","10028447","INS. DICLOFENACO MK  50mg TABC ECU","milu","100","105","105","0","60,400","6,040,000","COP","3/3/2023","3/31/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680629","101680629","10042016","10042016","STICKER IBANDRONATO 150 mg TABC COL CA","milu","10","10","10","0","81,500","815,000","COP","3/3/2023","4/13/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680630","101680630","10005151","10005151","AGENTE COOLING PV","Kg","25","24","24","0","3,415,224","85,380,610","COP","3/3/2023","8/25/2023","2023","2023","HARMONY FLAVOURS & INGREDIENTS LIMITADA","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","PRECIO USD 720.2 xTRM 4742.05 Mar-02/23
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680631","101680631","10040871","10040871","INS. VALSARTAN/AMLODIPINO 160mg/10mg TABC","milu","7","7","7","0","92,400","646,800","COP","3/3/2023","4/17/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680632","101680632","10040368","10040368","INSERTO IRBESARTAN MK 150 mg","milu","30","32","32","0","55,400","1,662,000","COP","3/3/2023","4/14/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680633","101680633","10005150","10005150","AGENTE COOLING LQ","Kg","25","25","25","0","1,578,154","39,453,855","COP","3/3/2023","7/13/2023","2023","2023","HARMONY FLAVOURS & INGREDIENTS LIMITADA","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","PRECIO USD 332.8 xTRM 4742.05 Mar-02/23
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680635","101680635","10039925","10039925","INSERTO IRBESARTAN MK 300 mg COL","milu","5","5","5","0","103,000","515,000","COP","3/3/2023","4/14/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680637","101680637","10035238","10035238","INSERTO IRBESARTAN MK 150 mg ECU","milu","20","21","21","0","66,700","1,334,000","COP","3/3/2023","4/14/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680638","101680638","10045821","10045821","INS. ATORVASTATINA MK 20 mg TABC ECU","milu","27","28","28","0","53,000","1,431,000","COP","3/3/2023","3/23/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680639","101680639","10021523","10021523","INS. EZETIMIBE + SIMVASTATINA 10/40 mg TABC ECU","milu","2","2","2","0","199,000","298,500","COP","3/3/2023","4/10/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680640","101680640","10023230","10023230","INS. SILDENAFIL MK 50 mg TAB ROMBO ECU","milu","43","45","45","0","49,000","2,107,000","COP","3/3/2023","4/17/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680655","101680655","10003807","10003807","CAP. 0 BLANCO-ROJO (BLANCO 20-1. ROJO 17-9)","milu","600","600","600","0","8,900","5,340,000","COP","3/3/2023","6/22/2023","2023","2023","C I  FARMACAPSULAS SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680656","101680656","1199903","01199903","OXCARBAZEPINA","Kg","0","0","0","0","230","0","USD","3/3/2023","5/2/2023","2023","2023","CHEMO SA SUIZA","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","Y","AUTOPISTA CALI-JAMUNDI KM 23"
"101680657","101680657","47800001","47800001","SIMVASTATINA","Kg","10","10","10","0","600","6,000","USD","3/3/2023","5/25/2023","2023","2023","CHEMO SA SUIZA","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680666","101680666","47102022","47102022","CLONIDINA HCl","Kg","2","2","2","0","8,000","16,000","EUR","3/3/2023","4/5/2023","2023","2023","PCAS FINLAND OY","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680673","101680673","47250219","47250219","FLUOXETINA CLORHIDRATO","Kg","80","80","80","0","138","11,040","USD","3/3/2023","5/2/2023","2023","2023","CHEMO SA SUIZA","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680674","101680674","51366511","51366511","CRG. 342 x 258 x 175","milu","3","3","3","0","1,614,000","4,842,000","COP","3/3/2023","3/15/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680676","101680676","51079107","51079107","CRG 390 x 284 x 194","milu","2","2","2","0","1,699,000","3,398,000","COP","3/3/2023","3/15/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680677","101680677","10013323","10013323","CRG 498x 314 x 142","milu","6","6","6","0","2,721,000","16,326,000","COP","3/3/2023","3/15/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680680","101680680","10009667","10009667","CRG 295 X 200 X 165","milu","5","5","5","0","1,128,000","5,640,000","COP","3/3/2023","3/16/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680682","101680682","49100727","49100727","CRG 472 X 234 X 206","milu","2","2","2","0","1,955,000","3,910,000","COP","3/3/2023","3/16/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680683","101680683","Z1000619","Z1000619","SERVICIO DE ESTERILIZACION ENV. ESTERIL NEXT MK x 50 ml","milu","8","8","8","0","262,648","2,222,002","COP","3/3/2023","3/23/2023","2023","2023","CORPAUL","SERGIO STIVEN DORADO GONZALEZ","M25-SERVICIO","TQT","CLOSED","OP 1195963 LOTE TQT1744800
","","CARRERA 52A # 39-80 LA BAYADERA"
"101680684","101680684","Z1000619","Z1000619","SERVICIO DE ESTERILIZACION ENV. ESTERIL NEXT MK x 50 ml","milu","7","7","7","0","262,648","1,919,432","COP","3/3/2023","3/23/2023","2023","2023","CORPAUL","SERGIO STIVEN DORADO GONZALEZ","M25-SERVICIO","TQT","CLOSED","OP 1195964 LOTE TQT1744801
","","CARRERA 52A # 39-80 LA BAYADERA"
"101680686","101680686","10006932","10006932","CRG. 425 x 304 x 224","milu","1","1","1","0","2,159,000","2,159,000","COP","3/3/2023","3/16/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680687","101680687","Z1000623","Z1000623","SERVICIO DE ESTERILIZACION ENVASE ESTÉRIL PEAD BLANCO x 50mL","milu","1","1","1","0","262,648","302,570","COP","3/3/2023","3/23/2023","2023","2023","CORPAUL","SERGIO STIVEN DORADO GONZALEZ","M25-SERVICIO","TQT","CLOSED","OP 1195967 LOTE TQT1744802
","","CARRERA 52A # 39-80 LA BAYADERA"
"101680688","101680688","Z1000622","Z1000622","SERVICIO DE ESTERILIZACION ENV.NEXT 1000 mL ESTERIL","milu","1","1","1","0","4,408,730","2,222,000","COP","3/3/2023","3/23/2023","2023","2023","CORPAUL","SERGIO STIVEN DORADO GONZALEZ","M25-SERVICIO","TQT","CLOSED","OP 1195968 LOTE TQT1744803
","","CARRERA 52A # 39-80 LA BAYADERA"
"101680689","101680689","Z1000621","Z1000621","SERVICIO DE ESTERILIZACION ENV. NEXT 500 mL ESTERIL","milu","3","3","3","0","1,683,333","4,443,999","COP","3/3/2023","3/23/2023","2023","2023","CORPAUL","SERGIO STIVEN DORADO GONZALEZ","M25-SERVICIO","TQT","CLOSED","OP 1195969 LOTE TQT1744804
","","CARRERA 52A # 39-80 LA BAYADERA"
"101680690","101680690","49100475","49100475","CRG 304 x 230 x 156","milu","6","4","4","0","1,298,000","7,788,000","COP","3/3/2023","3/16/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680693","101680693","10030023","10030023","CRG 246 x 170 x 162 EF","milu","1","1","1","0","831,000","831,000","COP","3/3/2023","3/15/2023","2023","2023","CARTONERA NACIONAL S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680696","101680696","10014912","10014912","CRG (REF: A-23)","milu","1","1","1","0","2,384,000","2,384,000","COP","3/3/2023","3/15/2023","2023","2023","CARTONERA NACIONAL S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101680708","101680708","47100118","47100118","CAPTOPRIL","Kg","100","100","100","0","90","9,000","USD","3/3/2023","7/9/2023","2023","2023","CHEMO SA SUIZA","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680711","101680711","47700097","47700097","PIRACETAM","Kg","0","0","0","0","111,684","0","COP","3/3/2023","5/23/2023","2023","2023","RESEARCH PHARMACEUTICAL S.A.","LUIS FELIPE MONTERO CAÑAS","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","23 USD X TRM 4855.83","Y","AUTOPISTA CALI-JAMUNDI KM 23"
"101680714","101680714","10042369","10042369","ENV. VIDRIO ÁMBAR 90mL R28-MCA3 (CAFARCOL)","milu","40","40","40","0","473,000","19,038,250","COP","3/3/2023","6/20/2023","2023","2023","CFC CAFARCOL S.A.S.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680722","101680722","10036424","10036424","TELMISARTAN (Vasudha)","Kg","60","60","60","0","230","13,800","USD","3/3/2023","8/18/2023","2023","2023","CHEMO SA SUIZA","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680726","101680726","10046312","10046312","PLEG. IRBESARTAN+HCT MK 300+12.5 mg  X 10 TAB MMED","milu","2","2","2","0","663,000","1,326,000","COP","3/3/2023","4/21/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680733","101680733","10046293","10046293","PLEG. CANDESARTAN MK 16 mg X 10 TAB MMED","milu","2","2","2","0","213,000","426,000","COP","3/3/2023","4/21/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680735","101680735","10044583","10044583","PLEG. PRELUDYO 150 mg x 4 CAP MMED","milu","14","15","15","0","234,000","3,276,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680737","101680737","10044367","10044367","PLEG. NITAZOXANIDA MK 100 mg/ 5mL x 60 mL GPS","milu","17","18","18","0","378,000","6,426,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680739","101680739","10044064","10044064","PLEG. INMOX 30 mg x 7 CAP MMED","milu","3","3","3","0","285,000","855,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680741","101680741","10043772","10043772","PLEG. DULOXETINA MK 60 mg x 14 CAP GRA (SV-HN-GT-CR-PA-RD) MMED","milu","2","2","2","0","663,000","1,326,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680743","101680743","10042046","10042046","PLEG. VALSARTAN MK 160 mg x 30 CAP  (CR,GT,HN,SV, RD)","milu","6","6","6","0","395,000","2,370,000","COP","3/3/2023","4/11/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680744","101680744","10042045","10042045","PLEG. VALSARTAN MK 160 mg x 10 CAP MMED (CR,GT,HN,SV, RD)","milu","6","6","6","0","196,000","1,176,000","COP","3/3/2023","4/21/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680745","101680745","10042044","10042044","PLEG. IRBESARTAN + HCT MK 300/25 mg  X 14 TABC (GT,HN,PA,SV,RD)","milu","15","16","16","0","205,000","3,075,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680748","101680748","10041505","10041505","PLEG. VALSARTAN MK 80 mg x 30 CAP","milu","42","44","44","0","231,000","9,702,000","COP","3/3/2023","4/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680751","101680751","10041230","10041230","PLEG. PIRACETAM MK 800 mg x 30 TAB (RD)","milu","5","5","5","0","429,000","2,145,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680752","101680752","10040476","10040476","PLEG. IRBESARTAN + HCT MK 300/25 mg x 14 TAB","milu","4","4","4","0","205,000","820,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680753","101680753","10046471","10046471","PLEG. ESCITALOPRAM MK 20 mg x 14 TABC (GT-PA)","milu","5","5","5","0","415,000","2,075,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101680754","101680754","10042670","10042670","PLEG. VALSARTAN+AMLODIPINO 160/5 mg x 30 TABC (RD-GT)","milu","1","1","1","0","1,041,000","1,041,000","COP","3/3/2023","4/7/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
