Date,Hotel Name,Stars,Destination,Address,Amenities,Night Price($)
28-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113",Hot tub,228
28-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128","Free WiFi, Free Breakfast, Gym",237
29-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113",Fitness,244
29-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Gym, Free WiFi",236
30-03-2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Parking, Free Breakfast, Hot tub",245
30-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128",Parking,245
31-03-2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Fitness, Hot tub",252
31-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113",Pool,232
1/3/2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Gym, Parking, Free WiFi, Kitchen/Kitchenette",473
1/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Airport Shuttle, Hot tub, Kitchen/Kitchenette, Fitness, Pool",427
2/3/2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Pet friendly, Kitchen/Kitchenette, Parking, Hot tub",484
2/3/2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Fitness, Hot tub, Pet friendly",339
3/3/2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Hot tub, Free Breakfast, Kitchen/Kitchenette, Parking",462
3/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Free Breakfast, Free WiFi, Pool",451
4/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Airport Shuttle, Free Breakfast, Fitness, Gym, Pet friendly",469
4/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Pool, Parking, Gym",385
5/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Hot tub, Airport Shuttle, Pet friendly, Fitness, Pool",345
5/3/2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Gym, Pool, Free WiFi, Hot tub",400
6/3/2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Free Breakfast, Gym, Parking",579
6/3/2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Fitness, Airport Shuttle, Gym, Pool",339
7/3/2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Kitchen/Kitchenette, Parking, Fitness",434
7/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Airport Shuttle, Gym, Fitness, Pool",459
8/3/2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Fitness, Free WiFi, Hot tub, Pool",423
8/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Gym, Parking, Kitchen/Kitchenette, Free WiFi",567
9/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Free WiFi, Kitchen/Kitchenette, Pet friendly",522
9/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Hot tub, Free WiFi, Pool, Pet friendly",541
10/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Free WiFi, Hot tub, Gym, Fitness, Kitchen/Kitchenette",533
10/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Free Breakfast, Fitness, Gym",309
11/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Pet friendly, Parking, Fitness, Free WiFi",362
11/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Airport Shuttle, Parking, Fitness",540
12/3/2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Fitness, Hot tub, Airport Shuttle",368
12/3/2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Kitchen/Kitchenette, Free Breakfast, Pet friendly, Fitness, Parking",546
13-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Pool, Hot tub, Airport Shuttle, Pet friendly, Parking",399
13-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Hot tub, Free Breakfast, Pool, Free WiFi, Airport Shuttle",438
14-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Hot tub, Gym, Fitness, Parking, Airport Shuttle",493
14-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Hot tub, Fitness, Airport Shuttle, Pet friendly",420
15-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Hot tub, Free Breakfast, Fitness",456
15-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Free WiFi, Free Breakfast, Kitchen/Kitchenette, Airport Shuttle, Gym",495
16-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Kitchen/Kitchenette, Hot tub, Gym",346
16-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Gym, Fitness, Airport Shuttle, Pool",455
17-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Free Breakfast, Kitchen/Kitchenette, Gym, Hot tub",423
17-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Hot tub, Free WiFi, Pool, Fitness",580
18-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Airport Shuttle, Hot tub, Fitness",585
18-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Pool, Hot tub, Kitchen/Kitchenette, Pet friendly, Free Breakfast",428
19-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Kitchen/Kitchenette, Pool, Free Breakfast, Parking",571
19-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Airport Shuttle, Parking, Kitchen/Kitchenette, Hot tub, Pool",401
20-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Pet friendly, Airport Shuttle, Fitness",418
20-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Free WiFi, Fitness, Kitchen/Kitchenette, Parking, Pet friendly",472
21-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Gym, Pool, Parking, Hot tub, Pet friendly",603
21-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Pool, Fitness, Gym, Parking, Kitchen/Kitchenette",345
22-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Free WiFi, Free Breakfast, Airport Shuttle, Pool, Kitchen/Kitchenette",584
22-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Free WiFi, Airport Shuttle, Hot tub, Kitchen/Kitchenette",396
23-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Fitness, Parking, Free WiFi, Pet friendly, Free Breakfast",599
23-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Parking, Gym, Fitness",582
24-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Hot tub, Airport Shuttle, Free Breakfast, Kitchen/Kitchenette",414
24-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Fitness, Pet friendly, Pool, Free Breakfast",546
25-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Pet friendly, Airport Shuttle, Gym, Pool, Parking",606
25-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Pool, Hot tub, Kitchen/Kitchenette",647
26-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Free Breakfast, Parking, Free WiFi",492
26-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Airport Shuttle, Parking, Kitchen/Kitchenette, Hot tub",488
27-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Fitness, Free WiFi, Pet friendly, Parking, Hot tub",386
27-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Hot tub, Pet friendly, Gym",326
28-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Gym, Free WiFi, Pool, Parking, Free Breakfast",568
28-03-2024,AC Hotel by Marriott San Jose Downtown,5,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Parking, Pool, Free WiFi, Airport Shuttle",395
29-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Hot tub, Gym, Pool",406
29-03-2024,San Jose Marriott,5,San Jose,"301 S Market St, San Jose, CA 95113","Hot tub, Kitchen/Kitchenette, Gym, Free Breakfast, Pool",630
30-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Airport Shuttle, Pool, Fitness, Parking, Free WiFi",569
30-03-2024,The Westin San Jose,5,San Jose,"302 S Market St, San Jose, CA 95113","Fitness, Parking, Airport Shuttle",477
31-03-2024,Fairmont San Jose,5,San Jose,"170 S Market St, San Jose, CA 95113","Free Breakfast, Pool, Gym, Airport Shuttle, Free WiFi",474
31-03-2024,Hotel Valencia Santana Row,5,San Jose,"355 Santana Row, San Jose, CA 95128","Parking, Airport Shuttle, Pet friendly, Gym",373
1/2/2024,,4,Los Angeles,,,311
2/2/2024,,4,Los Angeles,,,215
3/2/2024,,4,Los Angeles,,,188
4/2/2024,,4,Los Angeles,,,210
5/2/2024,,4,Los Angeles,,,211
6/2/2024,,4,Los Angeles,,,241
7/2/2024,,4,Los Angeles,,,331
8/2/2024,,4,Los Angeles,,,226
9/2/2024,,4,Los Angeles,,,176
10/2/2024,,4,Los Angeles,,,196
11/2/2024,,4,Los Angeles,,,181
12/2/2024,,4,Los Angeles,,,280
13-02-2024,,4,Los Angeles,,,300
14-02-2024,,4,Los Angeles,,,278
15-02-2024,,4,Los Angeles,,,192
16-02-2024,,4,Los Angeles,,,179
17-02-2024,,4,Los Angeles,,,184
18-02-2024,,4,Los Angeles,,,261
19-02-2024,,4,Los Angeles,,,207
20-02-2024,,4,Los Angeles,,,250
21-02-2024,,4,Los Angeles,,,240
22-02-2024,,4,Los Angeles,,,229
23-02-2024,,4,Los Angeles,,,258
24-02-2024,,4,Los Angeles,,,224
25-02-2024,,4,Los Angeles,,,201
26-02-2024,,4,Los Angeles,,,279
27-02-2024,,4,Los Angeles,,,252
28-02-2024,,4,Los Angeles,,,322
29-02-2024,,4,Los Angeles,,,178
1/2/2024,,5,Los Angeles,,,3158
2/2/2024,,5,Los Angeles,,,1581
3/2/2024,,5,Los Angeles,,,2594
4/2/2024,,5,Los Angeles,,,2017
5/2/2024,,5,Los Angeles,,,1603
6/2/2024,,5,Los Angeles,,,2121
7/2/2024,,5,Los Angeles,,,2721
8/2/2024,,5,Los Angeles,,,2669
9/2/2024,,5,Los Angeles,,,2873
10/2/2024,,5,Los Angeles,,,508
11/2/2024,,5,Los Angeles,,,682
12/2/2024,,5,Los Angeles,,,1881
13-02-2024,,5,Los Angeles,,,521
14-02-2024,,5,Los Angeles,,,2389
15-02-2024,,5,Los Angeles,,,698
16-02-2024,,5,Los Angeles,,,2321
17-02-2024,,5,Los Angeles,,,1459
18-02-2024,,5,Los Angeles,,,363
19-02-2024,,5,Los Angeles,,,493
20-02-2024,,5,Los Angeles,,,541
21-02-2024,,5,Los Angeles,,,2055
22-02-2024,,5,Los Angeles,,,2669
23-02-2024,,5,Los Angeles,,,1496
24-02-2024,,5,Los Angeles,,,548
25-02-2024,,5,Los Angeles,,,1738
26-02-2024,,5,Los Angeles,,,491
27-02-2024,,5,Los Angeles,,,1763
28-02-2024,,5,Los Angeles,,,1292
29-02-2024,,5,Los Angeles,,,1740
1/2/2024,,4,San Francisco,,,240
2/2/2024,,4,San Francisco,,,153
3/2/2024,,4,San Francisco,,,228
4/2/2024,,4,San Francisco,,,176
5/2/2024,,4,San Francisco,,,228
6/2/2024,,4,San Francisco,,,280
7/2/2024,,4,San Francisco,,,286
8/2/2024,,4,San Francisco,,,160
9/2/2024,,4,San Francisco,,,161
10/2/2024,,4,San Francisco,,,235
11/2/2024,,4,San Francisco,,,174
12/2/2024,,4,San Francisco,,,214
13-02-2024,,4,San Francisco,,,252
14-02-2024,,4,San Francisco,,,276
15-02-2024,,4,San Francisco,,,164
16-02-2024,,4,San Francisco,,,174
17-02-2024,,4,San Francisco,,,186
18-02-2024,,4,San Francisco,,,171
19-02-2024,,4,San Francisco,,,186
20-02-2024,,4,San Francisco,,,201
21-02-2024,,4,San Francisco,,,231
22-02-2024,,4,San Francisco,,,208
23-02-2024,,4,San Francisco,,,166
24-02-2024,,4,San Francisco,,,192
25-02-2024,,4,San Francisco,,,208
26-02-2024,,4,San Francisco,,,170
27-02-2024,,4,San Francisco,,,218
28-02-2024,,4,San Francisco,,,262
29-02-2024,,4,San Francisco,,,226
1/2/2024,,5,San Francisco,,,1084
2/2/2024,,5,San Francisco,,,1112
3/2/2024,,5,San Francisco,,,796
4/2/2024,,5,San Francisco,,,1516
5/2/2024,,5,San Francisco,,,1511
6/2/2024,,5,San Francisco,,,754
7/2/2024,,5,San Francisco,,,1492
8/2/2024,,5,San Francisco,,,1129
9/2/2024,,5,San Francisco,,,526
10/2/2024,,5,San Francisco,,,1255
11/2/2024,,5,San Francisco,,,703
12/2/2024,,5,San Francisco,,,244
13-02-2024,,5,San Francisco,,,395
14-02-2024,,5,San Francisco,,,620
15-02-2024,,5,San Francisco,,,331
16-02-2024,,5,San Francisco,,,864
17-02-2024,,5,San Francisco,,,743
18-02-2024,,5,San Francisco,,,1081
19-02-2024,,5,San Francisco,,,249
20-02-2024,,5,San Francisco,,,596
21-02-2024,,5,San Francisco,,,867
22-02-2024,,5,San Francisco,,,965
23-02-2024,,5,San Francisco,,,1411
24-02-2024,,5,San Francisco,,,1134
25-02-2024,,5,San Francisco,,,506
26-02-2024,,5,San Francisco,,,1302
27-02-2024,,5,San Francisco,,,1326
28-02-2024,,5,San Francisco,,,1074
29-02-2024,,5,San Francisco,,,923
1/2/2024,,4,San Diego,,,416
2/2/2024,,4,San Diego,,,339
3/2/2024,,4,San Diego,,,354
4/2/2024,,4,San Diego,,,346
5/2/2024,,4,San Diego,,,331
6/2/2024,,4,San Diego,,,408
7/2/2024,,4,San Diego,,,404
8/2/2024,,4,San Diego,,,341
9/2/2024,,4,San Diego,,,342
10/2/2024,,4,San Diego,,,362
11/2/2024,,4,San Diego,,,347
12/2/2024,,4,San Diego,,,341
13-02-2024,,4,San Diego,,,412
14-02-2024,,4,San Diego,,,415
15-02-2024,,4,San Diego,,,343
16-02-2024,,4,San Diego,,,361
17-02-2024,,4,San Diego,,,351
18-02-2024,,4,San Diego,,,366
19-02-2024,,4,San Diego,,,334
20-02-2024,,4,San Diego,,,395
21-02-2024,,4,San Diego,,,398
22-02-2024,,4,San Diego,,,357
23-02-2024,,4,San Diego,,,331
24-02-2024,,4,San Diego,,,337
25-02-2024,,4,San Diego,,,353
26-02-2024,,4,San Diego,,,350
27-02-2024,,4,San Diego,,,394
28-02-2024,,4,San Diego,,,401
29-02-2024,,4,San Diego,,,335
1/2/2024,,5,San Diego,,,509
2/2/2024,,5,San Diego,,,737
3/2/2024,,5,San Diego,,,886
4/2/2024,,5,San Diego,,,578
5/2/2024,,5,San Diego,,,463
6/2/2024,,5,San Diego,,,1276
7/2/2024,,5,San Diego,,,397
8/2/2024,,5,San Diego,,,1219
9/2/2024,,5,San Diego,,,489
10/2/2024,,5,San Diego,,,945
11/2/2024,,5,San Diego,,,505
12/2/2024,,5,San Diego,,,469
13-02-2024,,5,San Diego,,,1104
14-02-2024,,5,San Diego,,,1131
15-02-2024,,5,San Diego,,,981
16-02-2024,,5,San Diego,,,734
17-02-2024,,5,San Diego,,,1118
18-02-2024,,5,San Diego,,,842
19-02-2024,,5,San Diego,,,351
20-02-2024,,5,San Diego,,,493
21-02-2024,,5,San Diego,,,782
22-02-2024,,5,San Diego,,,868
23-02-2024,,5,San Diego,,,699
24-02-2024,,5,San Diego,,,513
25-02-2024,,5,San Diego,,,1161
26-02-2024,,5,San Diego,,,973
27-02-2024,,5,San Diego,,,780
28-02-2024,,5,San Diego,,,1104
29-02-2024,,5,San Diego,,,612
1/2/2024,,4,Chicago,,,203
2/2/2024,,4,Chicago,,,153
3/2/2024,,4,Chicago,,,140
4/2/2024,,4,Chicago,,,188
5/2/2024,,4,Chicago,,,161
6/2/2024,,4,Chicago,,,256
7/2/2024,,4,Chicago,,,247
8/2/2024,,4,Chicago,,,202
9/2/2024,,4,Chicago,,,185
10/2/2024,,4,Chicago,,,190
11/2/2024,,4,Chicago,,,175
12/2/2024,,4,Chicago,,,211
13-02-2024,,4,Chicago,,,208
14-02-2024,,4,Chicago,,,187
15-02-2024,,4,Chicago,,,181
16-02-2024,,4,Chicago,,,171
17-02-2024,,4,Chicago,,,208
18-02-2024,,4,Chicago,,,162
19-02-2024,,4,Chicago,,,204
20-02-2024,,4,Chicago,,,196
21-02-2024,,4,Chicago,,,232
22-02-2024,,4,Chicago,,,214
23-02-2024,,4,Chicago,,,213
24-02-2024,,4,Chicago,,,169
25-02-2024,,4,Chicago,,,140
26-02-2024,,4,Chicago,,,175
27-02-2024,,4,Chicago,,,236
28-02-2024,,4,Chicago,,,232
29-02-2024,,4,Chicago,,,146
1/2/2024,,5,Chicago,,,880
2/2/2024,,5,Chicago,,,901
3/2/2024,,5,Chicago,,,1461
4/2/2024,,5,Chicago,,,375
5/2/2024,,5,Chicago,,,1449
6/2/2024,,5,Chicago,,,1164
7/2/2024,,5,Chicago,,,372
8/2/2024,,5,Chicago,,,486
9/2/2024,,5,Chicago,,,1316
10/2/2024,,5,Chicago,,,911
11/2/2024,,5,Chicago,,,930
12/2/2024,,5,Chicago,,,456
13-02-2024,,5,Chicago,,,1126
14-02-2024,,5,Chicago,,,344
15-02-2024,,5,Chicago,,,1098
16-02-2024,,5,Chicago,,,1205
17-02-2024,,5,Chicago,,,812
18-02-2024,,5,Chicago,,,849
19-02-2024,,5,Chicago,,,1001
20-02-2024,,5,Chicago,,,427
21-02-2024,,5,Chicago,,,1369
22-02-2024,,5,Chicago,,,896
23-02-2024,,5,Chicago,,,1256
24-02-2024,,5,Chicago,,,441
25-02-2024,,5,Chicago,,,1289
26-02-2024,,5,Chicago,,,297
27-02-2024,,5,Chicago,,,650
28-02-2024,,5,Chicago,,,955
29-02-2024,,5,Chicago,,,279
1/2/2024,,4,NYC,,,284
2/2/2024,,4,NYC,,,270
3/2/2024,,4,NYC,,,315
4/2/2024,,4,NYC,,,374
5/2/2024,,4,NYC,,,282
6/2/2024,,4,NYC,,,388
7/2/2024,,4,NYC,,,447
8/2/2024,,4,NYC,,,392
9/2/2024,,4,NYC,,,263
10/2/2024,,4,NYC,,,332
11/2/2024,,4,NYC,,,327
12/2/2024,,4,NYC,,,398
13-02-2024,,4,NYC,,,325
14-02-2024,,4,NYC,,,379
15-02-2024,,4,NYC,,,295
16-02-2024,,4,NYC,,,239
17-02-2024,,4,NYC,,,376
18-02-2024,,4,NYC,,,350
19-02-2024,,4,NYC,,,294
20-02-2024,,4,NYC,,,376
21-02-2024,,4,NYC,,,365
22-02-2024,,4,NYC,,,359
23-02-2024,,4,NYC,,,409
24-02-2024,,4,NYC,,,367
25-02-2024,,4,NYC,,,403
26-02-2024,,4,NYC,,,363
27-02-2024,,4,NYC,,,359
28-02-2024,,4,NYC,,,370
29-02-2024,,4,NYC,,,401
1/2/2024,,5,NYC,,,1494
2/2/2024,,5,NYC,,,912
3/2/2024,,5,NYC,,,1008
4/2/2024,,5,NYC,,,1062
5/2/2024,,5,NYC,,,1747
6/2/2024,,5,NYC,,,581
7/2/2024,,5,NYC,,,1682
8/2/2024,,5,NYC,,,1416
9/2/2024,,5,NYC,,,1131
10/2/2024,,5,NYC,,,1310
11/2/2024,,5,NYC,,,1627
12/2/2024,,5,NYC,,,647
13-02-2024,,5,NYC,,,1616
14-02-2024,,5,NYC,,,653
15-02-2024,,5,NYC,,,1319
16-02-2024,,5,NYC,,,761
17-02-2024,,5,NYC,,,1890
18-02-2024,,5,NYC,,,1470
19-02-2024,,5,NYC,,,1044
20-02-2024,,5,NYC,,,1960
21-02-2024,,5,NYC,,,671
22-02-2024,,5,NYC,,,792
23-02-2024,,5,NYC,,,873
24-02-2024,,5,NYC,,,395
25-02-2024,,5,NYC,,,1331
26-02-2024,,5,NYC,,,1312
27-02-2024,,5,NYC,,,1451
28-02-2024,,5,NYC,,,935
29-02-2024,,5,NYC,,,744
2/2/2024,,4,Seattle,,,282
1/2/2024,,4,Seattle,,,206
3/2/2024,,4,Seattle,,,246
4/2/2024,,4,Seattle,,,265
5/2/2024,,4,Seattle,,,291
6/2/2024,,4,Seattle,,,340
7/2/2024,,4,Seattle,,,297
8/2/2024,,4,Seattle,,,205
9/2/2024,,4,Seattle,,,223
10/2/2024,,4,Seattle,,,226
11/2/2024,,4,Seattle,,,255
12/2/2024,,4,Seattle,,,227
13-02-2024,,4,Seattle,,,232
14-02-2024,,4,Seattle,,,290
15-02-2024,,4,Seattle,,,196
16-02-2024,,4,Seattle,,,286
17-02-2024,,4,Seattle,,,193
18-02-2024,,4,Seattle,,,287
19-02-2024,,4,Seattle,,,248
20-02-2024,,4,Seattle,,,299
21-02-2024,,4,Seattle,,,302
22-02-2024,,4,Seattle,,,176
23-02-2024,,4,Seattle,,,247
24-02-2024,,4,Seattle,,,227
25-02-2024,,4,Seattle,,,237
26-02-2024,,4,Seattle,,,174
27-02-2024,,4,Seattle,,,235
28-02-2024,,4,Seattle,,,269
29-02-2024,,4,Seattle,,,184
1/2/2024,,5,Seattle,,,841
2/2/2024,,5,Seattle,,,1009
3/2/2024,,5,Seattle,,,238
4/2/2024,,5,Seattle,,,1155
5/2/2024,,5,Seattle,,,677
6/2/2024,,5,Seattle,,,309
7/2/2024,,5,Seattle,,,1487
8/2/2024,,5,Seattle,,,398
9/2/2024,,5,Seattle,,,1176
10/2/2024,,5,Seattle,,,1026
11/2/2024,,5,Seattle,,,956
12/2/2024,,5,Seattle,,,254
13-02-2024,,5,Seattle,,,1056
14-02-2024,,5,Seattle,,,1258
15-02-2024,,5,Seattle,,,1095
16-02-2024,,5,Seattle,,,949
17-02-2024,,5,Seattle,,,667
18-02-2024,,5,Seattle,,,1101
19-02-2024,,5,Seattle,,,821
20-02-2024,,5,Seattle,,,355
21-02-2024,,5,Seattle,,,1024
22-02-2024,,5,Seattle,,,442
23-02-2024,,5,Seattle,,,320
24-02-2024,,5,Seattle,,,1316
25-02-2024,,5,Seattle,,,504
26-02-2024,,5,Seattle,,,1065
27-02-2024,,5,Seattle,,,487
28-02-2024,,5,Seattle,,,537
29-02-2024,,5,Seattle,,,434
